Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2021,2229.00,2370.00,2229.00,2306.85,2314.585412667946257197,521,184,1205899.00,205,39.35,141.00,77.85
27-January-2021,2407.75,2416.00,2262.00,2296.85,2312.547562425683709869,1682,601,3889705.00,768,45.66,154.00,-110.90
25-January-2021,2500.00,2510.00,2381.00,2401.95,2437.245018450184501845,1355,396,3302467.00,525,38.75,129.00,-98.05
22-January-2021,2460.00,2509.00,2443.25,2479.10,2477.723039215686274509,1224,415,3032733.00,618,50.49,65.75,19.10
21-January-2021,2480.00,2480.00,2405.00,2419.35,2429.958579881656804733,1183,373,2874641.00,479,40.49,75.00,-60.65
20-January-2021,2365.00,2465.50,2342.65,2449.35,2424.859872611464968152,1570,496,3807030.00,653,41.59,122.85,84.35
19-January-2021,2279.00,2363.35,2279.00,2339.05,2329.005154639175257731,970,357,2259135.00,488,50.31,84.35,60.05
18-January-2021,2320.00,2320.00,2261.00,2277.90,2284.788912579957356076,938,465,2143132.00,492,52.45,59.00,-42.10
15-January-2021,2370.00,2397.20,2301.00,2327.05,2338.759784075573549257,741,265,1733021.00,229,30.90,96.20,-42.95
14-January-2021,2368.10,2382.05,2336.60,2350.20,2349.736456808199121522,683,246,1604870.00,285,41.73,45.45,-17.90
13-January-2021,2390.00,2392.80,2352.40,2362.25,2370.479452054794520547,292,176,692180.00,121,41.44,40.40,-27.75
12-January-2021,2390.40,2399.65,2355.35,2357.60,2380.468750000000000000,192,85,457050.00,115,59.90,44.30,-32.80
11-January-2021,2408.25,2439.55,2386.75,2392.60,2401.108576642335766423,1096,430,2631615.00,631,57.57,52.80,-15.65
8-January-2021,2447.90,2465.40,2400.00,2402.80,2425.632321041214750542,922,299,2236433.00,526,57.05,65.40,-45.10
7-January-2021,2424.10,2469.85,2401.00,2418.95,2431.505314799672935404,1223,351,2973731.00,837,68.44,68.85,-5.15
6-January-2021,2468.70,2501.70,2418.85,2444.20,2449.704885993485342019,1535,483,3760297.00,699,45.54,82.85,-24.50
5-January-2021,2492.40,2508.00,2461.15,2471.05,2483.974446337308347529,1761,569,4374279.00,1091,61.95,46.85,-21.35
4-January-2021,2450.00,2510.00,2418.70,2474.35,2470.577288941736028537,3364,1185,8311022.00,2008,59.69,91.30,24.35
1-January-2021,2450.00,2460.00,2378.00,2400.80,2425.832923832923832923,1221,427,2961942.00,668,54.71,82.00,-49.20
31-December-2020,2469.00,2486.75,2381.60,2413.80,2450.373503283120896098,5178,1217,12688034.00,2661,51.39,105.15,-55.20
30-December-2020,2319.85,2440.00,2305.80,2402.15,2373.696728558797524314,1131,366,2684651.00,584,51.64,134.20,82.30
29-December-2020,2335.00,2390.00,2295.00,2309.20,2339.376821651630811936,1441,519,3371042.00,844,58.57,95.00,-25.80
28-December-2020,2232.90,2347.00,2232.90,2330.35,2302.782157676348547717,964,427,2219882.00,460,47.72,114.10,97.45
24-December-2020,2239.15,2258.55,2218.05,2232.90,2231.644710578842315369,501,176,1118054.00,301,60.08,40.50,-6.25
23-December-2020,2213.80,2249.95,2199.10,2210.55,2217.405172413793103448,696,242,1543314.00,450,64.66,50.85,-3.25
22-December-2020,2101.00,2211.95,2101.00,2206.55,2158.463073852295409181,501,247,1081390.00,299,59.68,110.95,105.55
21-December-2020,2241.05,2276.70,2139.35,2162.80,2202.938926940639269406,1752,427,3859549.00,1204,68.72,137.35,-78.25
18-December-2020,2280.00,2286.70,2234.55,2266.20,2271.774021352313167259,562,285,1276737.00,364,64.77,52.15,-13.80
17-December-2020,2301.90,2337.10,2239.20,2260.80,2276.538928768636112644,1811,451,4122812.00,531,29.32,97.90,-41.10
16-December-2020,2250.00,2309.60,2225.00,2284.95,2266.890359168241965973,1058,473,2398370.00,741,70.04,84.60,34.95
15-December-2020,2203.70,2273.30,2198.00,2257.60,2222.719035202086049543,1534,480,3409651.00,953,62.13,75.30,53.90
14-December-2020,2212.55,2232.60,2212.55,2227.45,2225.457792207792207792,308,122,685441.00,229,74.35,20.05,14.90
11-December-2020,2203.65,2237.65,2186.15,2209.55,2201.780207134637514384,869,298,1913347.00,520,59.84,51.50,5.90
10-December-2020,2214.55,2226.70,2190.00,2209.65,2207.005791505791505791,518,219,1143229.00,226,43.63,36.70,-4.90
9-December-2020,2270.00,2270.00,2221.00,2230.15,2235.600499375780274656,801,254,1790716.00,479,59.80,49.00,-39.85
8-December-2020,2253.00,2280.00,2203.30,2238.65,2245.224842767295597484,636,270,1427963.00,311,48.90,76.70,-14.35
7-December-2020,2265.00,2277.00,2228.70,2235.70,2245.748853962017026850,3054,788,6858517.00,2682,87.82,48.30,-29.30
4-December-2020,2178.10,2272.45,2178.10,2253.45,2235.851230425055928411,894,371,1998851.00,523,58.50,94.35,75.35
3-December-2020,2171.45,2189.90,2147.20,2172.95,2158.873170731707317073,615,374,1327707.00,421,68.46,42.70,1.50
2-December-2020,2138.65,2179.75,2129.35,2162.50,2158.682033096926713947,846,357,1826245.00,599,70.80,50.40,23.85
1-December-2020,2157.35,2184.00,2119.55,2130.90,2160.057297297297297297,925,415,1998053.00,516,55.78,64.45,-26.45
27-November-2020,2094.80,2196.80,2068.20,2159.20,2103.866336633663366336,1010,300,2124905.00,698,69.11,128.60,64.40
26-November-2020,2116.00,2135.00,2066.00,2082.20,2088.973305954825462012,487,224,1017330.00,153,31.42,69.00,-33.80
25-November-2020,2141.00,2141.00,2106.95,2114.00,2117.636718750000000000,512,221,1084230.00,387,75.59,34.05,-27.00
24-November-2020,2131.40,2148.80,2115.00,2122.55,2125.083588175331294597,981,348,2084707.00,766,78.08,33.80,-8.85
23-November-2020,2114.00,2140.00,2050.60,2104.65,2091.468038207200587803,1361,520,2846488.00,828,60.84,89.40,-9.35
20-November-2020,2111.90,2122.15,2101.15,2109.75,2109.210053859964093357,557,171,1174830.00,464,83.30,21.00,-2.15
19-November-2020,2049.95,2102.00,2038.55,2091.75,2089.525465838509316770,1610,422,3364136.00,903,56.09,63.45,41.80
18-November-2020,2039.75,2050.85,2001.20,2044.45,2030.536652835408022130,723,235,1468078.00,368,50.90,49.65,4.70
17-November-2020,2020.00,2044.50,1995.70,2031.45,2023.510855683269476372,1566,448,3168818.00,1011,64.56,48.80,11.45
14-November-2020,1998.30,2007.05,1983.55,2001.30,2000.418006430868167202,311,101,622130.00,248,79.74,23.50,3.00
13-November-2020,1999.40,2000.00,1970.00,1979.20,1983.075294117647058823,425,165,842807.00,266,62.59,30.00,-20.20
12-November-2020,1988.75,2010.00,1978.05,1985.25,1994.358313817330210772,427,171,851591.00,260,60.89,31.95,-3.50
11-November-2020,1998.00,2009.00,1971.00,1982.00,1987.373650107991360691,463,155,920154.00,228,49.24,38.00,-16.00
10-November-2020,2055.00,2055.00,1965.00,1999.80,1976.362303365430450948,52445,659,103650321.00,51480,98.16,90.00,-55.20
9-November-2020,1980.00,2030.00,1946.20,2000.70,1989.404628890662410215,2506,726,4985448.00,1252,49.96,83.80,20.70
6-November-2020,1938.05,1992.00,1931.45,1977.50,1951.584883720930232558,860,330,1678363.00,492,57.21,60.55,39.45
5-November-2020,1904.00,1960.00,1904.00,1934.15,1930.930981595092024539,652,288,1258967.00,371,56.90,56.00,30.15
4-November-2020,1943.60,1948.00,1911.25,1923.90,1924.541322314049586776,242,115,465739.00,170,70.25,36.75,-19.70
3-November-2020,1970.00,1986.95,1935.50,1948.05,1948.711981566820276497,434,223,845741.00,199,45.85,51.45,-21.95
2-November-2020,1983.10,1992.10,1950.15,1962.05,1964.685788787483702737,767,221,1506914.00,648,84.48,41.95,-21.05
30-October-2020,2000.00,2000.00,1967.65,1985.85,1983.105590062111801242,161,80,319280.00,87,54.04,32.35,-14.15
29-October-2020,1961.00,2015.30,1960.00,1979.05,1989.846511627906976744,215,102,427817.00,129,60.00,55.30,18.05
28-October-2020,1994.00,1994.00,1971.00,1977.15,1982.232954545454545454,176,72,348873.00,138,78.41,23.00,-16.85
27-October-2020,1990.00,2000.05,1975.35,1994.25,1988.254098360655737704,244,92,485134.00,175,71.72,24.70,4.25
26-October-2020,2000.00,2004.10,1983.30,1990.05,1991.704059829059829059,936,227,1864235.00,800,85.47,20.80,-9.95
23-October-2020,2049.60,2055.85,1988.70,2001.30,2021.622549019607843137,612,255,1237233.00,425,69.44,67.15,-48.30
22-October-2020,2035.85,2085.00,1995.00,2061.50,2028.809160305343511450,262,139,531548.00,182,69.47,90.00,25.65
21-October-2020,2069.00,2140.20,2014.00,2032.25,2074.329489291598023064,1214,431,2518236.00,712,58.65,126.20,-36.75
20-October-2020,1974.00,2120.00,1914.00,2079.20,1994.953181272509003601,1666,655,3323592.00,634,38.06,206.00,105.20
19-October-2020,1982.10,1990.00,1976.20,1983.90,1982.631313131313131313,198,74,392561.00,159,80.30,13.80,1.80
16-October-2020,2001.00,2023.55,1979.55,1996.95,1994.448453608247422680,388,217,773846.00,144,37.11,44.00,-4.05
15-October-2020,2007.00,2007.00,1976.05,1983.25,1986.193181818181818181,264,130,524355.00,188,71.21,30.95,-23.75
14-October-2020,2027.55,2027.55,2004.70,2008.30,2009.621483375959079283,391,124,785762.00,268,68.54,22.85,-19.25
13-October-2020,2075.70,2076.70,2013.50,2023.95,2032.719827586206896551,464,218,943182.00,185,39.87,63.20,-51.75
12-October-2020,2042.05,2115.45,2042.05,2054.05,2066.812500000000000000,480,148,992070.00,303,63.12,73.40,12.00
9-October-2020,2027.05,2119.20,2027.05,2084.85,2095.225146198830409356,342,167,716567.00,216,63.16,92.15,57.80
8-October-2020,2114.55,2126.80,2105.00,2111.70,2114.175000000000000000,360,140,761103.00,242,67.22,21.80,-2.85
7-October-2020,2126.55,2127.65,2121.20,2123.30,2123.333333333333333333,39,19,82810.00,28,71.79,6.45,-3.25
6-October-2020,2140.00,2163.00,2120.20,2120.45,2134.122605363984674329,261,76,557006.00,197,75.48,42.80,-19.55
5-October-2020,2173.75,2173.75,2118.80,2118.95,2138.106666666666666666,150,85,320716.00,56,37.33,54.95,-54.80
1-October-2020,2191.30,2211.95,2124.50,2176.65,2168.468750000000000000,480,220,1040865.00,176,36.67,87.45,-14.65
30-September-2020,2080.05,2174.80,2071.05,2161.75,2124.665605095541401273,628,310,1334290.00,458,72.93,103.75,81.70
29-September-2020,2082.10,2088.90,2033.70,2077.05,2046.429967426710097719,307,127,628254.00,211,68.73,55.20,-5.05
28-September-2020,2035.85,2150.00,2006.50,2026.50,2018.804938271604938271,1620,490,3270464.00,1205,74.38,143.50,-9.35
25-September-2020,1950.05,2067.55,1950.05,2015.95,2024.872193436960276338,579,250,1172401.00,279,48.19,117.50,65.90
24-September-2020,2055.00,2060.00,2021.20,2028.70,2034.430107526881720430,186,98,378404.00,134,72.04,38.80,-26.30
23-September-2020,2082.50,2106.95,2063.05,2084.75,2083.157360406091370558,197,74,410382.00,124,62.94,43.90,2.25
22-September-2020,2075.75,2116.65,2064.25,2081.70,2097.380530973451327433,339,146,711012.00,218,64.31,52.40,5.95
21-September-2020,2133.60,2140.95,2097.75,2102.00,2115.184094256259204712,679,192,1436210.00,509,74.96,43.20,-31.60
18-September-2020,2104.40,2174.40,2088.05,2152.15,2130.914378029079159935,619,248,1319036.00,456,73.67,86.35,47.75
17-September-2020,2116.90,2121.55,2093.00,2118.85,2107.495370370370370370,216,90,455219.00,140,64.81,28.55,1.95
16-September-2020,2149.65,2185.00,2123.10,2125.80,2151.282923617208077260,4556,230,9801245.00,357,7.84,61.90,-23.85
15-September-2020,2127.00,2178.65,2055.90,2163.50,2120.336898395721925133,1122,468,2379018.00,375,33.42,122.75,36.50
14-September-2020,2028.05,2112.05,2022.60,2094.20,2072.016326530612244897,490,218,1015288.00,272,55.51,89.45,66.15
11-September-2020,2038.00,2051.15,2001.00,2007.10,2021.263888888888888888,360,128,727655.00,222,61.67,50.15,-30.90
10-September-2020,2088.00,2088.00,2035.00,2037.35,2050.480968858131487889,289,148,592589.00,117,40.48,53.00,-50.65
9-September-2020,2088.50,2088.50,2023.50,2048.05,2057.843750000000000000,384,204,790212.00,163,42.45,65.00,-40.45
8-September-2020,2135.00,2135.00,2070.70,2094.85,2107.571428571428571428,84,46,177036.00,49,58.33,64.30,-40.15
7-September-2020,2040.00,2118.05,2040.00,2106.45,2096.763636363636363636,165,80,345966.00,120,72.73,78.05,66.45
4-September-2020,2021.00,2110.40,2021.00,2101.10,2090.321266968325791855,221,107,461961.00,144,65.16,89.40,80.10
3-September-2020,2158.05,2168.00,2102.00,2107.55,2125.371390194761584956,1489,363,3164678.00,1076,72.26,66.00,-50.50
2-September-2020,2104.00,2184.45,2098.70,2161.85,2152.792899408284023668,338,139,727644.00,183,54.14,85.75,57.85
1-September-2020,2101.90,2113.00,2076.15,2094.60,2095.481707317073170731,164,71,343659.00,115,70.12,36.85,-7.30
31-August-2020,2140.10,2140.10,2093.50,2097.00,2107.619854721549636803,413,200,870447.00,296,71.67,46.60,-43.10
28-August-2020,2173.10,2243.00,2107.90,2123.80,2158.620839813374805598,3215,822,6939966.00,2276,70.79,135.10,-49.30
27-August-2020,2144.35,2190.00,2097.95,2161.45,2135.149408284023668639,1352,474,2886722.00,1011,74.78,92.05,17.10
26-August-2020,2098.00,2158.00,2095.00,2134.15,2132.323924731182795698,744,267,1586449.00,404,54.30,63.00,36.15
25-August-2020,2139.95,2139.95,2081.10,2098.30,2101.032069970845481049,686,189,1441308.00,577,84.11,58.85,-41.65
24-August-2020,2077.05,2150.00,2077.05,2100.85,2118.970856102003642987,549,235,1163315.00,323,58.83,72.95,23.80
21-August-2020,2090.00,2124.00,2081.05,2099.55,2101.631526104417670682,996,291,2093225.00,613,61.55,42.95,9.55
20-August-2020,2036.00,2075.00,2033.80,2071.25,2065.519230769230769230,572,244,1181477.00,399,69.76,41.20,35.25
19-August-2020,2089.95,2089.95,2045.55,2051.05,2066.298261665141811527,1093,311,2258464.00,709,64.87,44.40,-38.90
18-August-2020,2027.00,2069.55,1964.75,2055.05,2004.568920676202860858,4614,533,9249081.00,3081,66.78,104.80,28.05
17-August-2020,2015.00,2028.50,1978.55,2017.05,2011.223277909738717339,421,155,846725.00,226,53.68,49.95,2.05
14-August-2020,2022.85,2022.85,1980.00,2003.55,2001.639489739323349972,1803,473,3608956.00,1210,67.11,42.85,-19.30
13-August-2020,2010.00,2039.90,1997.50,2007.60,2006.901234567901234567,486,160,975354.00,237,48.77,42.40,-2.40
12-August-2020,1995.00,2034.00,1979.00,1999.35,2003.961567732115677321,2628,722,5266411.00,1364,51.90,55.00,4.35
11-August-2020,1835.00,2010.00,1835.00,1995.70,1967.101752021563342318,4452,1142,8757537.00,2508,56.33,175.00,160.70
10-August-2020,1920.50,1957.00,1883.00,1905.10,1925.306465155331654072,1191,440,2293040.00,696,58.44,74.00,-15.40
7-August-2020,1863.55,1935.00,1863.50,1918.15,1906.097639484978540772,1864,539,3552966.00,1161,62.29,71.50,54.60
6-August-2020,1869.65,1904.00,1858.80,1867.20,1876.791228070175438596,570,275,1069771.00,340,59.65,45.20,-2.45
5-August-2020,1878.00,1883.85,1858.55,1869.65,1869.236033519553072625,716,288,1338373.00,450,62.85,25.30,-8.35
4-August-2020,1852.25,1888.90,1852.05,1859.35,1870.789667896678966789,271,145,506984.00,187,69.00,36.85,7.10
3-August-2020,1910.25,1914.10,1848.20,1858.85,1872.988157894736842105,760,272,1423471.00,419,55.13,65.90,-51.40
31-July-2020,1871.90,1909.15,1871.90,1901.45,1905.965425854393653323,57731,93,110033290.00,156,0.27,37.25,29.55
30-July-2020,1920.20,1920.20,1853.00,1863.10,1879.926767676767676767,396,175,744451.00,150,37.88,67.20,-57.10
29-July-2020,1860.50,1890.05,1851.00,1885.25,1877.034843205574912891,287,161,538709.00,242,84.32,39.05,24.75
28-July-2020,1831.75,1868.85,1823.90,1862.50,1844.704545454545454545,308,96,568169.00,213,69.16,44.95,30.75
27-July-2020,1864.65,1865.00,1820.40,1823.95,1834.669932177844762622,1327,267,2434607.00,729,54.94,44.60,-40.70
24-July-2020,1830.00,1863.75,1820.10,1844.00,1839.561872909698996655,598,189,1100058.00,402,67.22,43.65,14.00
23-July-2020,1857.15,1857.15,1824.15,1831.00,1838.730000000000000000,200,111,367746.00,111,55.50,33.00,-26.15
22-July-2020,1819.55,1853.00,1816.65,1847.25,1841.669868995633187772,1145,436,2108712.00,1059,92.49,36.35,27.70
21-July-2020,1825.35,1857.00,1825.20,1831.45,1835.266666666666666666,300,138,550580.00,151,50.33,31.80,6.10
20-July-2020,1870.00,1870.00,1815.00,1847.45,1836.821076573161485974,1319,499,2422767.00,538,40.79,55.00,-22.55
17-July-2020,1859.25,1863.00,1837.25,1842.75,1848.592771084337349397,415,136,767166.00,307,73.98,25.75,-16.50
16-July-2020,1850.55,1860.50,1835.00,1835.85,1838.129689174705251875,933,201,1714975.00,753,80.71,25.50,-14.70
15-July-2020,1866.75,1891.65,1860.05,1863.90,1881.452442159383033419,778,338,1463770.00,611,78.53,31.60,-2.85
14-July-2020,1851.25,1864.90,1833.30,1852.80,1849.944947209653092006,1326,241,2453027.00,574,43.29,31.60,1.55
13-July-2020,1821.25,1862.00,1790.00,1851.60,1837.146143437077131258,739,273,1357651.00,437,59.13,72.00,30.35
10-July-2020,1866.90,1866.90,1816.00,1830.75,1829.397058823529411764,272,128,497596.00,159,58.46,50.90,-36.15
9-July-2020,1856.35,1857.00,1825.50,1844.55,1845.710926694329183955,723,203,1334449.00,452,62.52,31.50,-11.80
8-July-2020,1850.00,1892.00,1839.40,1846.55,1869.047480620155038759,2064,552,3857714.00,1270,61.53,52.60,-3.45
7-July-2020,1838.60,1876.45,1827.30,1864.75,1854.321533923303834808,1695,448,3143075.00,1281,75.58,49.15,26.15
6-July-2020,1818.00,1856.85,1816.35,1834.80,1833.785907859078590785,369,136,676667.00,249,67.48,40.50,16.80
3-July-2020,1850.00,1850.00,1783.95,1797.80,1801.612468559108875314,5566,1154,10027775.00,4547,81.69,66.05,-52.20
2-July-2020,1824.25,1833.20,1798.05,1800.40,1806.905253283302063789,2132,219,3852322.00,1464,68.67,35.15,-23.85
1-July-2020,1833.00,1835.80,1805.55,1807.35,1815.212598425196850393,381,133,691596.00,297,77.95,30.25,-25.65
30-June-2020,1841.25,1851.75,1810.85,1830.45,1829.029325513196480938,682,140,1247398.00,500,73.31,40.90,-10.80
29-June-2020,1856.75,1858.40,1837.60,1840.35,1850.087591240875912408,137,51,253462.00,99,72.26,20.80,-16.40
26-June-2020,1899.90,1899.95,1846.85,1857.25,1861.348258706467661691,402,127,748262.00,212,52.74,53.10,-42.65
25-June-2020,1870.20,1889.05,1840.80,1856.25,1863.883860232945091514,3005,1050,5600971.00,2734,90.98,48.25,-13.95
24-June-2020,1900.00,1941.85,1857.30,1871.25,1898.501724137931034482,2900,881,5505655.00,1612,55.59,84.55,-28.75
23-June-2020,1898.30,1905.00,1858.00,1868.50,1882.761904761904761904,462,158,869836.00,289,62.55,47.00,-29.80
22-June-2020,1870.00,1904.95,1815.00,1891.40,1875.012765957446808510,705,193,1321884.00,278,39.43,89.95,21.40
19-June-2020,1849.95,1895.00,1830.00,1857.45,1876.585107594216099282,8783,384,16482047.00,609,6.93,65.00,7.50
18-June-2020,1835.00,1857.00,1804.05,1836.15,1818.252094532422877621,41298,397,75090175.00,768,1.86,52.95,1.15
17-June-2020,1841.00,1841.00,1810.15,1824.20,1820.892054447610003165,3159,525,5752198.00,3020,95.60,30.85,-16.80
16-June-2020,1862.65,1862.65,1831.50,1848.70,1846.637014925373134328,1675,296,3093117.00,1265,75.52,31.15,-13.95
15-June-2020,1850.00,1893.55,1825.10,1833.35,1840.702643171806167400,454,187,835679.00,338,74.45,68.45,-16.65
12-June-2020,1845.00,1893.30,1830.20,1878.90,1862.993630573248407643,157,76,292490.00,89,56.69,63.10,33.90
11-June-2020,1902.00,1913.65,1877.50,1893.30,1894.230227094753328112,2554,463,4837864.00,2487,97.38,36.15,-8.70
10-June-2020,1888.25,1921.45,1874.05,1900.50,1898.688073394495412844,218,89,413914.00,171,78.44,47.40,12.25
9-June-2020,1916.95,1945.00,1862.20,1895.75,1898.249076127124907612,2706,323,5136662.00,2077,76.76,82.80,-21.20
8-June-2020,1989.95,1989.95,1908.40,1915.90,1915.809918950212273253,5182,199,9927727.00,5095,98.32,81.55,-74.05
5-June-2020,1869.00,1905.55,1869.00,1898.05,1894.549019607843137254,306,141,579732.00,242,79.08,36.55,29.05
4-June-2020,1883.15,1888.75,1851.05,1872.80,1874.276923076923076923,130,82,243656.00,70,53.85,37.70,-10.35
3-June-2020,1888.00,1927.00,1857.00,1869.05,1896.626865671641791044,2546,355,4828812.00,2246,88.22,70.00,-18.95
2-June-2020,1919.00,1932.80,1875.00,1889.20,1904.851632047477744807,337,136,641935.00,161,47.77,57.80,-29.80
1-June-2020,1905.45,1973.40,1885.15,1907.35,1922.705348133198789101,991,355,1905401.00,400,40.36,88.25,1.90
29-May-2020,1814.00,1890.00,1814.00,1880.00,1861.452237001209189842,827,283,1539421.00,228,27.57,76.00,66.00
28-May-2020,1782.05,1817.20,1775.00,1812.90,1808.678861788617886178,492,176,889870.00,375,76.22,42.20,30.85
27-May-2020,1800.85,1801.00,1765.00,1783.10,1783.626016260162601626,246,139,438772.00,190,77.24,36.00,-17.75
26-May-2020,1798.60,1821.45,1794.00,1799.20,1807.421686746987951807,166,105,300032.00,79,47.59,27.45,0.60
22-May-2020,1804.80,1814.40,1773.90,1798.65,1789.634844868735083532,419,155,749857.00,313,74.70,40.50,-6.15
21-May-2020,1804.30,1824.00,1787.20,1791.85,1798.971774193548387096,248,85,446145.00,162,65.32,36.80,-12.45
20-May-2020,1777.00,1822.35,1765.65,1804.30,1788.033175355450236966,211,95,377275.00,72,34.12,56.70,27.30
19-May-2020,1800.00,1817.55,1770.00,1778.80,1792.107810781078107810,909,321,1629026.00,570,62.71,47.55,-21.20
18-May-2020,1875.00,1875.00,1760.00,1768.80,1796.778732545649838882,931,284,1672801.00,667,71.64,115.00,-106.20
15-May-2020,1875.05,1891.20,1826.00,1868.70,1869.731751824817518248,548,109,1024613.00,426,77.74,65.20,-6.35
14-May-2020,1850.00,1940.15,1840.00,1865.15,1889.867805755395683453,1112,335,2101533.00,390,35.07,100.15,15.15
13-May-2020,1919.00,2061.30,1840.00,1929.35,1875.139110604332953249,877,234,1644497.00,597,68.07,221.30,10.35
12-May-2020,2056.85,2056.85,1820.00,1833.65,1840.345436702649656526,1019,274,1875312.00,833,81.75,236.85,-223.20
11-May-2020,1905.00,1914.20,1884.00,1890.10,1896.480369515011547344,866,286,1642352.00,570,65.82,30.20,-14.90
8-May-2020,1943.15,1976.30,1919.00,1931.25,1950.484848484848484848,363,194,708026.00,178,49.04,57.30,-11.90
7-May-2020,1959.20,1960.00,1928.75,1955.10,1944.625000000000000000,392,190,762293.00,232,59.18,31.25,-4.10
6-May-2020,1950.00,1992.40,1943.00,1970.30,1967.944827586206896551,290,156,570704.00,139,47.93,49.40,20.30
5-May-2020,2020.00,2020.75,1955.00,1962.75,1985.067510548523206751,1185,289,2352305.00,863,72.83,65.75,-57.25
4-May-2020,2144.95,2144.95,1985.90,1992.60,1998.060975609756097560,820,322,1638410.00,627,76.46,159.05,-152.35
30-April-2020,2020.00,2099.00,2003.55,2084.75,2055.924450549450549450,728,314,1496713.00,454,62.36,95.45,64.75
29-April-2020,2045.50,2052.00,2002.95,2020.50,2028.673469387755102040,147,91,298215.00,79,53.74,49.05,-25.00
28-April-2020,2055.50,2055.50,2000.10,2026.55,2026.812834224598930481,187,77,379014.00,92,49.20,55.40,-28.95
27-April-2020,2006.25,2060.00,1990.00,2052.85,2037.504373177842565597,686,200,1397728.00,533,77.70,70.00,46.60
24-April-2020,2001.15,2016.15,1979.00,1992.95,1999.415129151291512915,542,248,1083683.00,407,75.09,37.15,-8.20
23-April-2020,2062.75,2062.75,2013.60,2045.35,2053.694196428571428571,448,205,920055.00,264,58.93,49.15,-17.40
22-April-2020,2037.75,2055.00,2016.10,2043.45,2038.614770459081836327,501,169,1021346.00,203,40.52,38.90,5.70
21-April-2020,2065.00,2070.85,1965.05,1998.25,2002.977888730385164051,1402,460,2808175.00,839,59.84,105.80,-66.75
20-April-2020,2175.00,2177.75,2077.25,2085.65,2112.117431192660550458,545,230,1151104.00,289,53.03,100.50,-89.35
17-April-2020,2124.10,2217.60,2120.00,2200.55,2188.585628742514970059,835,274,1827469.00,404,48.38,97.60,76.45
16-April-2020,2081.00,2121.00,2069.55,2106.30,2089.892156862745098039,102,68,213169.00,25,24.51,51.45,25.30
15-April-2020,2032.15,2092.75,2032.15,2070.30,2071.224428399518652226,1662,192,3442375.00,1422,85.56,60.60,38.15
13-April-2020,2100.00,2100.00,2002.65,2032.30,2034.994866529774127310,974,243,1982085.00,652,66.94,97.35,-67.70
9-April-2020,2116.70,2120.00,2065.75,2089.95,2099.032407407407407407,648,291,1360173.00,350,54.01,54.25,-26.75
8-April-2020,2050.00,2125.55,2040.00,2050.05,2077.039745627980922098,1258,333,2612916.00,625,49.68,85.55,0.05
7-April-2020,2108.70,2147.55,2050.00,2080.40,2106.460122699386503067,326,115,686706.00,210,64.42,97.55,-28.30
3-April-2020,2020.55,2147.65,2020.55,2061.90,2080.440000000000000000,625,203,1300275.00,434,69.44,127.10,41.35
1-April-2020,2150.55,2194.20,2102.95,2184.40,2146.834394904458598726,314,182,674106.00,136,43.31,91.25,33.85
31-March-2020,2080.00,2230.40,2080.00,2200.80,2151.408127208480565371,566,187,1217697.00,379,66.96,150.40,120.80
30-March-2020,1998.00,2167.15,1998.00,2111.40,2106.328525641025641025,624,335,1314349.00,312,50.00,169.15,113.40
27-March-2020,2125.00,2150.00,1984.20,2112.95,2081.709812108559498956,479,159,997139.00,235,49.06,165.80,-12.05
26-March-2020,2014.20,2079.80,1962.30,2061.55,2025.836695485110470701,1041,307,2108896.00,664,63.78,117.50,47.35
25-March-2020,1882.00,2041.00,1755.00,1990.90,1860.089534883720930232,860,291,1599677.00,357,41.51,286.00,108.90
24-March-2020,1996.90,1996.90,1837.35,1880.80,1857.624117327539380771,1841,253,3419886.00,1441,78.27,159.55,-116.10
23-March-2020,1990.00,1990.00,1730.00,1841.40,1856.072913229957109864,3031,810,5625757.00,2149,70.90,260.00,-148.60
20-March-2020,2000.00,2189.00,1970.55,2143.30,2090.821135646687697160,3170,813,6627903.00,1646,51.92,218.45,143.30
19-March-2020,2060.00,2070.55,1908.10,1979.90,1992.877389858686616791,4812,1464,9589726.00,2077,43.16,162.45,-80.10
18-March-2020,2200.30,2200.30,2070.00,2157.60,2130.047619047619047619,1323,445,2818053.00,703,53.14,130.30,-42.70
17-March-2020,2192.05,2249.85,2096.90,2195.05,2167.847736625514403292,2916,960,6321444.00,1024,35.12,152.95,3.00
16-March-2020,2300.00,2300.00,2174.45,2201.65,2222.291612483745123537,3076,904,6835769.00,1691,54.97,125.55,-98.35
13-March-2020,2250.00,2408.35,1905.10,2392.60,2272.130923130923130923,5698,1208,12946602.00,2165,38.00,503.25,142.60
12-March-2020,2400.00,2417.55,2280.00,2339.70,2321.761966701352757544,3844,1083,8924853.00,1831,47.63,137.55,-60.30
11-March-2020,2414.95,2500.00,2414.95,2476.45,2469.400073340667400073,2727,815,6734054.00,1300,47.67,85.05,61.50
9-March-2020,2498.00,2498.00,2310.00,2391.00,2378.454601415820252385,3249,797,7727599.00,1431,44.04,188.00,-107.00
6-March-2020,2398.00,2498.00,2360.00,2443.75,2436.020182706607180794,4707,1378,11466347.00,1371,29.13,138.00,45.75
